LONG_X,LAT_Y,tipo,Mg SinAtipicos,Ca SinAtipicos,Na SinAtipicos,K SinAtipicos,na_ka,HCO3 SinAtipicos,Cl SinAtipicos,SO4 SinAtipicos,NO3 SinAtipicos,NO2 SinAtipicos,Fe SinAtipicos,pH SinAtipicos,TEMP SinAtipicos,COND_ELE SinAtipicos,SDT SinAtipicos,UG_Superficial,Edad_Superficial,Norte_Sur_Cimitarra,Geomorfologia,ID_RANURADO,DEM_12,CAR,DEP,MUN,CATION,ANION,BE,BE_ABS,Ref_mascara,Profundidad_(m),Prof_asociada,FECHA,Registro_Fecha,DIA,MES,A�O,Localización,ArchivoFuente,Selected,ID,Nombre_del_punto,ID_PUNTO,Cluster,Silhouette,Selected (1)
-73.553624,7.519715,Pozo,2.987654321,1.18,1.791304348,0.579487179,2.370791527,0.180327869,2.552112676,0.116666667,,,,6.9,29,318,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,,81,CAS,SANTANDER,SABANA DE TORRES,6.538445848,2.849107212,39.3003226,39.3003226,ANLA,,20,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-247150,P-4816-49,PO-22-247150,C1,0.53104116,No
-73.635491,7.521469,Pozo,0.273251029,0.515,0.227826087,0.28974359,0.517569677,0.780491803,0.669859155,0.322916667,,,,7.2,28.3,289,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,,73,CAS,SANTANDER,SABANA DE TORRES,1.305820706,1.773267625,-15.18134166,15.18134166,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-247180,P-0006-00-2015-12,PO-22-247180,C2,0.637628979,No
-73.697511,7.530072,Pozo,0.056790123,0.0755,0.195217391,0.002564103,0.197781494,0.06557377,0.765070423,0.208333333,,,,,21,92.2,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,,55,CAS,SANTANDER,SABANA DE TORRES,0.327507515,1.038977526,-52.0657007,52.0657007,ANLA,,18,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-247280,P-2317-143,PO-22-247280,C2,0.685461299,No
-73.537781,7.532364,Pozo,0.067489712,0.393,0.283913043,0.077692308,0.361605351,1.214754098,0.169014085,0.208333333,,,,6.08,29,170.5,,Cauce Aluvial (Fca),NULL,SUR,Fpl,,85,CAS,SANTANDER,SABANA DE TORRES,0.822095063,1.592101516,-31.89493597,31.89493597,ANLA,,42,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-247330,P-4816-44,PO-22-247330,C2,0.634642016,No
-73.620843,7.536129,Pozo,1.185185185,0.985,0.508695652,0.170512821,0.679208473,2.521311475,0.073239437,0.104166667,,,,7.58,31.1,287,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,,71,CAS,SANTANDER,SABANA DE TORRES,2.849393658,2.698717579,2.715808547,2.715808547,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-247400,P-0006-00-2015-1,PO-22-247400,C1,0.612014923,No
-73.544306,7.544333,Pozo,0.491358025,0.7835,0.313043478,0.038461538,0.351505016,2.354098361,0.169014085,0.208333333,,,,6.18,29.3,305,,Cauce Aluvial (Fca),NULL,SUR,Fpl,,79,CAS,SANTANDER,SABANA DE TORRES,1.626363041,2.731445778,-25.3586787,25.3586787,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-247490,P-4816-45,PO-22-247490,C1,0.600689104,No
-73.561611,7.546361,Pozo,0.039506173,0.393,0.28826087,0.07025641,0.35851728,0.801639344,0.169014085,0.208333333,,,,6.2,24,132.4,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,,78,CAS,SANTANDER,SABANA DE TORRES,0.791023453,1.178986762,-19.69346689,19.69346689,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-247610,P-4816-43,PO-22-247610,C2,0.670003554,No
-73.447365,7.382007,Aljibe,0.059259259,0.143,0.180434783,0.024615385,0.205050168,0.770491803,0.056338028,0.010416667,,,,,,,,Meseta de San Rafael (Qamsr),NULL,SUR,Dcr,,139,CAS,SANTANDER,SABANA DE TORRES,0.407309426,0.837246498,-34.54542003,34.54542003,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-249160,A-1009-93,PO-22-249160,C2,0.680314798,No
-73.579714,7.43497,Aljibe,0.037366255,0.0725,0.852173913,0.171025641,1.023199554,2.081967213,0.811267606,0.245833333,,,,6.97,23.2,363,,Meseta de San Rafael (Qamsr),NULL,SUR,Faai,,103,CAS,SANTANDER,SABANA DE TORRES,1.133065809,3.139068152,-46.95551125,46.95551125,ANLA,,9,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-249200,A-4816-7,PO-22-249200,C1,0.471948767,No
-73.646172,7.476858,Aljibe,0.057942387,0.186,0.34,0.022615385,0.362615385,0.069508197,0.602253521,0.104166667,,,,7.85,30.25,77.9,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,,72,CAS,SANTANDER,SABANA DE TORRES,0.606557771,0.775928385,-12.2511616,12.2511616,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-249230,A-0006-00-2015-3,PO-22-249230,C2,0.691917634,No
-73.697493,7.530153,Aljibe,0.158847737,0.099,0.750434783,0.002564103,0.752998886,1.472131148,0.169014085,0.208333333,,,,,22,166.3,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,,56,CAS,SANTANDER,SABANA DE TORRES,1.008282519,1.849478565,-29.43549237,29.43549237,ANLA,,8,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-249350,A-2317-96,PO-22-249350,C2,0.608239264,No
-73.659003,7.568583,Aljibe,0.609053498,0.48,0.17826087,0.079487179,0.257748049,0.26557377,0.298591549,0.027083333,,,,7.2,29.1,254,,Cuaternario Aluvial (Qca),NULL,SUR,Faa,,63,CAS,SANTANDER,SABANA DE TORRES,1.346801547,0.591248653,38.9852076,38.9852076,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-249480,A-4852-3,PO-22-249480,C2,0.634847641,No
-73.409329,7.790583,Pozo,0.041152263,0.07,0.026086957,0.01025641,0.036343367,0.032786885,0.169014085,0.020833333,,,,5.9,32,60,,Cuaternario Aluvial (Qca),NULL,NORTE,Faa,,109,CORPOCESAR,CESAR,SAN ALBERTO,0.14749563,0.222634303,-20.30062045,20.30062045,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-249670,P-5279-3,PO-18-249670,C2,0.700043438,No
-73.403271,7.791659,Pozo,0.238683128,0.31,0.869565217,0.092307692,0.961872909,0.655737705,0.507042254,0.020833333,,,,7.2,29.1,440,,Cuaternario Aluvial (Qca),NULL,NORTE,Faa,,113,CORPOCESAR,CESAR,SAN ALBERTO,1.510556037,1.183613292,12.13519663,12.13519663,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-249680,P-5279-2,PO-18-249680,C2,0.659211527,No
-73.476695,7.804011,Pozo,0.041152263,0.07,0.060869565,0.01025641,0.071125975,0.114754098,0.056338028,0.0625,,,,6.8,28.9,70,,Cuaternario Aluvial (Qca),NULL,NORTE,Faa,,71,CORPOCESAR,CESAR,SAN ALBERTO,0.182278239,0.233592127,-12.33891423,12.33891423,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-249720,P-5279-1,PO-18-249720,C2,0.699707621,No
-73.4372,7.818022,Manantial,0.090534979,0.11,0.065217391,0.035897436,0.101114827,0.032786885,0.056338028,0.020833333,,,,5.3,31.7,10,,Cuaternario Aluvial (Qca),NULL,NORTE,Faa,,79,CORPOCESAR,CESAR,SAN ALBERTO,0.301649807,0.109958247,46.57138224,46.57138224,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-249810,M-5279-5,PO-18-249810,C2,0.698752798,No
-73.410659,7.843125,Manantial,0.008230453,0.02,0.069565217,0.035897436,0.105462653,0.06557377,0.056338028,0.020833333,,,,6.6,32.7,10,,Cuaternario Aluvial (Qca),NULL,NORTE,Faaa,,139,CORPOCESAR,CESAR,SAN ALBERTO,0.133693106,0.142745132,-3.274520232,3.274520232,ANLA,,,?,,,,,https://drive.google.com/open?id=1C77_ZYghxNyUt6wA3hqvVu9saOfO3xC2123,Malagon_3995_muestras.xlsx,No,M-249850,M-5279-8,PO-18-249850,C2,0.698380977,No
